FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/SINK01.log" [Tue Jun 16 21:08:09 CEST 2020] to [Tue Jun 16 21:19:08 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1592334559000,Esper (sample),StockAvg(output),585.471,26.000,1000.000,1000.000,0.016,0.001,6.618,0.048,0.009
1592334559000,Esper (sample),StockAvg2(output),345.371,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334560000,Esper (sample),StockAvg(output),591.324,26.000,1001.000,1001.000,0.016,0.001,6.618,0.047,0.009
1592334560000,Esper (sample),StockAvg2(output),340.507,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334561000,Esper (sample),StockAvg(output),596.986,26.000,1001.000,999.000,0.016,0.001,6.618,0.047,0.008
1592334561000,Esper (sample),StockAvg2(output),335.778,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334562000,Esper (sample),StockAvg(output),602.521,26.000,1001.000,1001.000,0.016,0.001,6.618,0.047,0.008
1592334562000,Esper (sample),StockAvg2(output),331.178,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334563000,Esper (sample),StockAvg(output),607.892,26.000,1001.000,1000.000,0.015,0.001,6.618,0.046,0.023
1592334563000,Esper (sample),StockAvg2(output),326.703,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334564000,Esper (sample),StockAvg(output),613.107,26.000,1001.000,999.000,0.015,0.001,6.618,0.046,0.009
1592334564000,Esper (sample),StockAvg2(output),322.347,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334565000,Esper (sample),StockAvg(output),618.211,26.000,1001.000,1001.000,0.015,0.001,6.618,0.045,0.007
1592334565000,Esper (sample),StockAvg2(output),318.105,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334566000,Esper (sample),StockAvg(output),623.169,26.000,1001.000,1000.000,0.015,0.001,6.618,0.045,0.024
1592334566000,Esper (sample),StockAvg2(output),313.974,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334567000,Esper (sample),StockAvg(output),628.000,26.000,1001.000,1000.000,0.015,0.001,6.618,0.044,0.011
1592334567000,Esper (sample),StockAvg2(output),309.949,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334568000,Esper (sample),StockAvg(output),632.696,26.000,1001.000,999.000,0.015,0.001,6.618,0.044,0.008
1592334568000,Esper (sample),StockAvg2(output),306.025,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334569000,Esper (sample),StockAvg(output),637.300,26.000,1001.000,1001.000,0.015,0.001,6.618,0.044,0.015
1592334569000,Esper (sample),StockAvg2(output),302.200,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334570000,Esper (sample),StockAvg(output),641.765,26.000,1001.000,999.000,0.015,0.001,6.618,0.044,0.012
1592334570000,Esper (sample),StockAvg2(output),298.469,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334571000,Esper (sample),StockAvg(output),646.146,26.000,1001.000,1001.000,0.015,0.001,6.618,0.043,0.010
1592334571000,Esper (sample),StockAvg2(output),294.829,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334572000,Esper (sample),StockAvg(output),650.398,26.000,1001.000,999.000,0.015,0.001,6.618,0.043,0.010
1592334572000,Esper (sample),StockAvg2(output),291.277,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334573000,Esper (sample),StockAvg(output),654.560,26.000,1001.000,1000.000,0.015,0.001,6.618,0.042,0.009
1592334573000,Esper (sample),StockAvg2(output),287.810,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334574000,Esper (sample),StockAvg(output),658.635,26.000,1001.000,1001.000,0.015,0.001,6.618,0.042,0.008
1592334574000,Esper (sample),StockAvg2(output),284.424,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334575000,Esper (sample),StockAvg(output),662.605,26.000,1001.000,1000.000,0.014,0.001,6.618,0.042,0.020
1592334575000,Esper (sample),StockAvg2(output),281.116,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334576000,Esper (sample),StockAvg(output),666.483,26.000,1001.000,1000.000,0.014,0.001,6.618,0.042,0.010
1592334576000,Esper (sample),StockAvg2(output),277.885,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334577000,Esper (sample),StockAvg(output),670.273,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.012
1592334577000,Esper (sample),StockAvg2(output),274.727,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334578000,Esper (sample),StockAvg(output),673.978,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.018
1592334578000,Esper (sample),StockAvg2(output),271.640,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334579000,Esper (sample),StockAvg(output),677.600,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.012
1592334579000,Esper (sample),StockAvg2(output),268.622,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334580000,Esper (sample),StockAvg(output),681.143,26.000,1001.000,1000.000,0.014,0.001,6.618,0.040,0.012
1592334580000,Esper (sample),StockAvg2(output),265.670,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334581000,Esper (sample),StockAvg(output),684.598,26.000,1001.000,999.000,0.014,0.001,6.618,0.040,0.058
1592334581000,Esper (sample),StockAvg2(output),262.783,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334582000,Esper (sample),StockAvg(output),688.000,26.000,1001.000,1001.000,0.014,0.001,6.618,0.040,0.010
1592334582000,Esper (sample),StockAvg2(output),259.957,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334583000,Esper (sample),StockAvg(output),691.319,26.000,1001.000,1000.000,0.014,0.001,6.618,0.040,0.009
1592334583000,Esper (sample),StockAvg2(output),257.191,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334584000,Esper (sample),StockAvg(output),694.568,26.000,1001.000,1000.000,0.014,0.001,6.618,0.039,0.010
1592334584000,Esper (sample),StockAvg2(output),254.484,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334585000,Esper (sample),StockAvg(output),697.750,26.000,1001.000,1000.000,0.014,0.001,6.618,0.039,0.005
1592334585000,Esper (sample),StockAvg2(output),251.833,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334586000,Esper (sample),StockAvg(output),700.866,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.029
1592334586000,Esper (sample),StockAvg2(output),249.237,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334587000,Esper (sample),StockAvg(output),703.918,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.009
1592334587000,Esper (sample),StockAvg2(output),246.694,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334588000,Esper (sample),StockAvg(output),706.899,26.000,1001.000,999.000,0.014,0.001,6.618,0.041,0.025
1592334588000,Esper (sample),StockAvg2(output),244.202,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334589000,Esper (sample),StockAvg(output),709.840,26.000,1001.000,1001.000,0.014,0.001,6.618,0.040,0.004
1592334589000,Esper (sample),StockAvg2(output),241.760,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334590000,Esper (sample),StockAvg(output),712.713,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.007
1592334590000,Esper (sample),StockAvg2(output),239.366,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334591000,Esper (sample),StockAvg(output),715.529,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.009
1592334591000,Esper (sample),StockAvg2(output),237.020,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334592000,Esper (sample),StockAvg(output),718.291,26.000,1001.000,1000.000,0.014,0.001,6.618,0.041,0.013
1592334592000,Esper (sample),StockAvg2(output),234.718,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334593000,Esper (sample),StockAvg(output),720.990,26.000,1001.000,999.000,0.014,0.001,6.618,0.040,0.008
1592334593000,Esper (sample),StockAvg2(output),232.462,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334594000,Esper (sample),StockAvg(output),723.657,26.000,1001.000,1001.000,0.014,0.000,6.618,0.040,0.008
1592334594000,Esper (sample),StockAvg2(output),230.248,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334595000,Esper (sample),StockAvg(output),726.264,26.000,1001.000,1000.000,0.013,0.000,6.618,0.040,0.004
1592334595000,Esper (sample),StockAvg2(output),228.075,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334596000,Esper (sample),StockAvg(output),728.813,26.000,1001.000,999.000,0.013,0.000,6.618,0.041,0.009
1592334596000,Esper (sample),StockAvg2(output),225.944,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334597000,Esper (sample),StockAvg(output),731.333,26.000,1001.000,1001.000,0.013,0.000,6.618,0.041,0.004
1592334597000,Esper (sample),StockAvg2(output),223.852,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334598000,Esper (sample),StockAvg(output),733.798,26.000,1001.000,1000.000,0.013,0.000,6.618,0.040,0.009
1592334598000,Esper (sample),StockAvg2(output),221.798,0.000,1252.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1592334599000,Esper (sample),StockAvg(output),736.218,26.000,1001.000,1000.000,0.013,0.000,6.618,0.040,0.008
