FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:15:21 CEST 2020]
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_SIDDHI_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:14:41 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599411988000,Esper (sample),NO2_Avg(output),0.333,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411988000,Esper (sample),NO2_Good(output),1.714,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411988000,Esper (sample),NO2_Moderate(output),1.714,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411988000,Esper (sample),NO2_Unhealthy(output),37.143,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411988000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),13913.429,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411989000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16312559.118,31589134.899
1599411989000,Esper (sample),NO2_Avg(output),0.571,0.000,2.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411989000,Esper (sample),NO2_Good(output),1.500,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411989000,Esper (sample),NO2_Moderate(output),1.500,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411989000,Esper (sample),NO2_Unhealthy(output),32.500,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411989000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),12174.250,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411990000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16252475.823,31589134.899
1599411990000,Esper (sample),NO2_Avg(output),0.500,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411990000,Esper (sample),NO2_Good(output),1.333,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411990000,Esper (sample),NO2_Moderate(output),1.333,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411990000,Esper (sample),NO2_Unhealthy(output),28.889,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411990000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),10821.778,0.000,97386.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
