FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Fri Sep 04 21:51:01 CEST 2020] to [Fri Sep 04 22:01:01 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599249071000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),51586.400,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249072000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15799047.840,30871605.564
1599249072000,Esper (sample),NO2_Good(output),1.091,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249072000,Esper (sample),NO2_Moderate(output),1.091,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249072000,Esper (sample),NO2_Unhealthy(output),23.636,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249072000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),46896.727,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249073000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15767793.511,30871605.564
1599249073000,Esper (sample),NO2_Good(output),1.000,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249073000,Esper (sample),NO2_Moderate(output),1.000,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249073000,Esper (sample),NO2_Unhealthy(output),21.667,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249073000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),42988.667,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249074000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15741491.919,30871605.564
1599249074000,Esper (sample),NO2_Good(output),0.923,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249074000,Esper (sample),NO2_Moderate(output),0.923,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249074000,Esper (sample),NO2_Unhealthy(output),20.000,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249074000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),39681.846,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249075000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15719052.147,30871605.564
1599249075000,Esper (sample),NO2_Good(output),0.857,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249075000,Esper (sample),NO2_Moderate(output),0.857,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249075000,Esper (sample),NO2_Unhealthy(output),18.571,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249075000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),36847.429,0.000,515864.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249076000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15435802.782,30871605.564,30871605.564,15699681.773,30871605.564
1599249076000,Esper (sample),NO2_Good(output),0.800,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249076000,Esper (sample),NO2_Moderate(output),0.800,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599249076000,Esper (sample),NO2_Unhealthy(output),17.333,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
