FINCoS Sink Log File.
 Sink Alias: sinknuevo
 Sink Address: 127.0.0.1
 Connection: Esper (sample)
 Start time: Tue Mar 31 13:34:19 CEST 2020
 Response Time Mode: ADAPTER
 Response Time Resolution: nanoseconds
 Log Sampling rate: 1.0
1585654466026,Prueba,892027,892027.0,5491288868063,5491292279099
1585654466091,Prueba,1035070,963548.5,5491357104644,5491357336173
1585654466179,Prueba,129326,685474.3333333334,5491445166942,5491445354748
1585654466256,Prueba,642060,674620.75,5491521527723,5491521773317
1585654466331,Prueba,810809,701858.4,5491596553256,5491596736131
1585654466401,Prueba,296106,634233.0,5491666535629,5491666747905
1585654466468,Prueba,751200,650942.5714285715,5491733559127,5491733741355
1585654466531,Prueba,1045457,700256.875,5491797134437,5491797609361
1585654466591,Prueba,168258,641145.8888888889,5491857136371,5491857323857
1585654466649,Prueba,688568,645888.1,5491914657210,5491914896954
1585654466710,Prueba,640859,645430.9090909091,5491975764681,5491975942207
1585654466760,Prueba,298713,616537.75,5492025626034,5492025806853
1585654466819,Prueba,879402,636758.0769230769,5492084596875,5492084778218
1585654466871,Prueba,594693,633753.4285714285,5492136669516,5492136911607
1585654466922,Prueba,1130149,666846.4666666667,5492187795030,5492187996232
1585654466972,Prueba,149342,634502.4375,5492237836841,5492238013548
1585654467015,Prueba,248674,611806.6470588235,5492281182599,5492281416617
1585654467063,Prueba,657109,614323.4444444445,5492328558880,5492328730002
1585654467114,Prueba,508677,608763.1052631579,5492379576849,5492379882064
1585654467156,Prueba,263821,591516.0,5492422272500,5492422468522
1585654467200,Prueba,962028,609159.4285714285,5492466242056,5492466412678
1585654467246,Prueba,916762,623141.3636363636,5492512092701,5492512426000
1585654467288,Prueba,684207,625796.3913043478,5492553823742,5492554037985
1585654467327,Prueba,508016,620888.875,5492592879196,5492593171814
1585654467368,Prueba,89531,599634.56,5492633961185,5492634170149
1585654467407,Prueba,897385,611086.5,5492673532993,5492673660911
1585654467447,Prueba,480565,606252.3703703703,5492713259452,5492713424914
1585654467487,Prueba,320360,596041.9285714285,5492752795080,5492752943627
1585654467525,Prueba,1116627,613993.1379310344,5492791267810,5492791373807
1585654467566,Prueba,362092,605596.4333333333,5492831829531,5492831996722
1585654467602,Prueba,369297,597973.8709677419,5492867605546,5492867680220
1585654467640,Prueba,319124,589259.8125,5492906079042,5492906299076
1585654467677,Prueba,1129519,605631.303030303,5492942941099,5492943110530
1585654467713,Prueba,966334,616240.2058823529,5492979292769,5492979447623
1585654467748,Prueba,310889,607515.8857142857,5493014324664,5493014493372
1585654467781,Prueba,380571,601211.8611111111,5493046838418,5493046985950
1585654467816,Prueba,106619,587844.4864864865,5493082433902,5493082551027
1585654467852,Prueba,1077507,600730.3421052631,5493118223938,5493118518893
