FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Sun Sep 06 16:35:22 CEST 2020] to [Sun Sep 06 16:44:22 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599403051000,Esper (sample),NO2_Good(output),213.736,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403051000,Esper (sample),NO2_Moderate(output),190.760,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403051000,Esper (sample),NO2_Unhealthy(output),929.116,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403051000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),1001.922,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403052000,Esper (sample),AirQualityLevel(output),761.123,2.000,49858.000,2.000,11324935.299,22619551.993,22739532.762,11325012.411,22739532.762
1599403052000,Esper (sample),NO2_Avg(output),0.547,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403052000,Esper (sample),NO2_Good(output),212.092,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403052000,Esper (sample),NO2_Moderate(output),189.292,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403052000,Esper (sample),NO2_Unhealthy(output),921.969,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403052000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),994.215,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403053000,Esper (sample),AirQualityLevel(output),755.328,2.000,49858.000,2.000,11324936.205,22619551.993,22739532.762,11325013.319,22739532.762
1599403053000,Esper (sample),NO2_Avg(output),0.542,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403053000,Esper (sample),NO2_Good(output),210.473,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403053000,Esper (sample),NO2_Moderate(output),187.847,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403053000,Esper (sample),NO2_Unhealthy(output),914.931,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403053000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),986.626,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403054000,Esper (sample),AirQualityLevel(output),749.621,2.000,49858.000,2.000,11324937.111,22619551.993,22739532.762,11325014.227,22739532.762
1599403054000,Esper (sample),NO2_Avg(output),0.538,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403054000,Esper (sample),NO2_Good(output),208.879,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403054000,Esper (sample),NO2_Moderate(output),186.424,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403054000,Esper (sample),NO2_Unhealthy(output),908.000,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403054000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),979.152,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403055000,Esper (sample),AirQualityLevel(output),744.000,2.000,49858.000,2.000,11324938.017,22619551.993,22739532.762,11325015.135,22739532.762
1599403055000,Esper (sample),NO2_Avg(output),0.533,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403055000,Esper (sample),NO2_Good(output),207.308,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403055000,Esper (sample),NO2_Moderate(output),185.023,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403055000,Esper (sample),NO2_Unhealthy(output),901.173,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403055000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),971.789,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403056000,Esper (sample),AirQualityLevel(output),738.463,2.000,49858.000,2.000,11324938.923,22619551.993,22739532.762,11325016.043,22739532.762
1599403056000,Esper (sample),NO2_Avg(output),0.529,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403056000,Esper (sample),NO2_Good(output),205.761,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403056000,Esper (sample),NO2_Moderate(output),183.642,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403056000,Esper (sample),NO2_Unhealthy(output),894.448,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403056000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),964.537,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403057000,Esper (sample),AirQualityLevel(output),733.007,2.000,49858.000,2.000,11324939.829,22619551.993,22739532.762,11325016.951,22739532.762
1599403057000,Esper (sample),NO2_Avg(output),0.525,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403057000,Esper (sample),NO2_Good(output),204.237,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403057000,Esper (sample),NO2_Moderate(output),182.281,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403057000,Esper (sample),NO2_Unhealthy(output),887.822,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403057000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),957.393,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403058000,Esper (sample),AirQualityLevel(output),727.632,2.000,49858.000,2.000,11324940.735,22619551.993,22739532.762,11325017.859,22739532.762
1599403058000,Esper (sample),NO2_Avg(output),0.520,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403058000,Esper (sample),NO2_Good(output),202.735,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403058000,Esper (sample),NO2_Moderate(output),180.941,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403058000,Esper (sample),NO2_Unhealthy(output),881.294,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403058000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),950.353,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403059000,Esper (sample),AirQualityLevel(output),722.336,2.000,49858.000,2.000,11324941.641,22619551.993,22739532.762,11325018.767,22739532.762
1599403059000,Esper (sample),NO2_Avg(output),0.516,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403059000,Esper (sample),NO2_Good(output),201.255,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403059000,Esper (sample),NO2_Moderate(output),179.620,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403059000,Esper (sample),NO2_Unhealthy(output),874.861,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403059000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),943.416,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403060000,Esper (sample),AirQualityLevel(output),717.116,2.000,49858.000,2.000,11324942.547,22619551.993,22739532.762,11325019.675,22739532.762
1599403060000,Esper (sample),NO2_Avg(output),0.512,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403060000,Esper (sample),NO2_Good(output),199.797,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403060000,Esper (sample),NO2_Moderate(output),178.319,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403060000,Esper (sample),NO2_Unhealthy(output),868.522,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403060000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),936.580,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403061000,Esper (sample),AirQualityLevel(output),711.971,2.000,49858.000,2.000,11324943.453,22619551.993,22739532.762,11325020.583,22739532.762
1599403061000,Esper (sample),NO2_Avg(output),0.508,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403061000,Esper (sample),NO2_Good(output),198.360,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403061000,Esper (sample),NO2_Moderate(output),177.036,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403061000,Esper (sample),NO2_Unhealthy(output),862.273,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403061000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),929.842,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403062000,Esper (sample),AirQualityLevel(output),706.900,2.000,49858.000,2.000,11324944.359,22619551.993,22739532.762,11325021.491,22739532.762
1599403062000,Esper (sample),NO2_Avg(output),0.504,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403062000,Esper (sample),NO2_Good(output),196.943,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403062000,Esper (sample),NO2_Moderate(output),175.771,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403062000,Esper (sample),NO2_Unhealthy(output),856.114,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403062000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),923.200,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403063000,Esper (sample),AirQualityLevel(output),701.901,2.000,49858.000,2.000,11324945.265,22619551.993,22739532.762,11325022.399,22739532.762
1599403063000,Esper (sample),NO2_Avg(output),0.500,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403063000,Esper (sample),NO2_Good(output),195.546,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403063000,Esper (sample),NO2_Moderate(output),174.525,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403063000,Esper (sample),NO2_Unhealthy(output),850.043,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403063000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),916.652,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403064000,Esper (sample),AirQualityLevel(output),696.972,2.000,49858.000,2.000,11324946.170,22619551.993,22739532.762,11325023.307,22739532.762
1599403064000,Esper (sample),NO2_Avg(output),0.496,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403064000,Esper (sample),NO2_Good(output),194.169,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403064000,Esper (sample),NO2_Moderate(output),173.296,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403064000,Esper (sample),NO2_Unhealthy(output),844.056,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403064000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),910.197,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403065000,Esper (sample),AirQualityLevel(output),692.112,2.000,49858.000,2.000,11324947.076,22619551.993,22739532.762,11325024.214,22739532.762
1599403065000,Esper (sample),NO2_Avg(output),0.492,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403065000,Esper (sample),NO2_Good(output),192.811,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403065000,Esper (sample),NO2_Moderate(output),172.084,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403065000,Esper (sample),NO2_Unhealthy(output),838.154,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403065000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),903.832,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403066000,Esper (sample),AirQualityLevel(output),687.319,2.000,49858.000,2.000,11324947.982,22619551.993,22739532.762,11325025.122,22739532.762
1599403066000,Esper (sample),NO2_Avg(output),0.489,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403066000,Esper (sample),NO2_Good(output),191.472,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403066000,Esper (sample),NO2_Moderate(output),170.889,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403066000,Esper (sample),NO2_Unhealthy(output),832.333,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403066000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),897.556,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403067000,Esper (sample),AirQualityLevel(output),682.593,2.000,49858.000,2.000,11324948.887,22619551.993,22739532.762,11325026.030,22739532.762
1599403067000,Esper (sample),NO2_Avg(output),0.485,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403067000,Esper (sample),NO2_Good(output),190.152,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403067000,Esper (sample),NO2_Moderate(output),169.710,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403067000,Esper (sample),NO2_Unhealthy(output),826.593,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403067000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),891.366,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403068000,Esper (sample),AirQualityLevel(output),677.932,2.000,49858.000,2.000,11324949.793,22619551.993,22739532.762,11325026.937,22739532.762
1599403068000,Esper (sample),NO2_Avg(output),0.481,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403068000,Esper (sample),NO2_Good(output),188.849,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403068000,Esper (sample),NO2_Moderate(output),168.548,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403068000,Esper (sample),NO2_Unhealthy(output),820.932,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403068000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),885.260,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403069000,Esper (sample),AirQualityLevel(output),673.333,2.000,49858.000,2.000,11324950.699,22619551.993,22739532.762,11325027.845,22739532.762
1599403069000,Esper (sample),NO2_Avg(output),0.478,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403069000,Esper (sample),NO2_Good(output),187.565,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403069000,Esper (sample),NO2_Moderate(output),167.401,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403069000,Esper (sample),NO2_Unhealthy(output),815.347,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403069000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),879.238,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403070000,Esper (sample),AirQualityLevel(output),668.797,2.000,49858.000,2.000,11324951.604,22619551.993,22739532.762,11325028.753,22739532.762
1599403070000,Esper (sample),NO2_Avg(output),0.474,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403070000,Esper (sample),NO2_Good(output),186.297,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403070000,Esper (sample),NO2_Moderate(output),166.270,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403070000,Esper (sample),NO2_Unhealthy(output),809.838,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403070000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),873.297,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403071000,Esper (sample),AirQualityLevel(output),664.322,2.000,49858.000,2.000,11324952.510,22619551.993,22739532.762,11325029.660,22739532.762
1599403071000,Esper (sample),NO2_Avg(output),0.471,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403071000,Esper (sample),NO2_Good(output),185.047,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403071000,Esper (sample),NO2_Moderate(output),165.154,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403071000,Esper (sample),NO2_Unhealthy(output),804.403,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403071000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),867.436,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403072000,Esper (sample),AirQualityLevel(output),659.907,2.000,49858.000,2.000,11324953.415,22619551.993,22739532.762,11325030.568,22739532.762
1599403072000,Esper (sample),NO2_Avg(output),0.467,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403072000,Esper (sample),NO2_Good(output),183.813,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403072000,Esper (sample),NO2_Moderate(output),164.053,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403072000,Esper (sample),NO2_Unhealthy(output),799.040,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403072000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),861.653,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403073000,Esper (sample),AirQualityLevel(output),655.550,2.000,49858.000,2.000,11324954.321,22619551.993,22739532.762,11325031.475,22739532.762
1599403073000,Esper (sample),NO2_Avg(output),0.464,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403073000,Esper (sample),NO2_Good(output),182.596,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403073000,Esper (sample),NO2_Moderate(output),162.967,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403073000,Esper (sample),NO2_Unhealthy(output),793.748,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403073000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),855.947,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403074000,Esper (sample),AirQualityLevel(output),651.250,2.000,49858.000,2.000,11324955.226,22619551.993,22739532.762,11325032.382,22739532.762
1599403074000,Esper (sample),NO2_Avg(output),0.460,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403074000,Esper (sample),NO2_Good(output),181.395,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403074000,Esper (sample),NO2_Moderate(output),161.895,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403074000,Esper (sample),NO2_Unhealthy(output),788.526,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403074000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),850.316,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403075000,Esper (sample),AirQualityLevel(output),647.007,2.000,49858.000,2.000,11324956.131,22619551.993,22739532.762,11325033.290,22739532.762
1599403075000,Esper (sample),NO2_Avg(output),0.457,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403075000,Esper (sample),NO2_Good(output),180.209,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403075000,Esper (sample),NO2_Moderate(output),160.837,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403075000,Esper (sample),NO2_Unhealthy(output),783.373,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403075000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),844.758,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403076000,Esper (sample),AirQualityLevel(output),642.818,2.000,49858.000,2.000,11324957.037,22619551.993,22739532.762,11325034.197,22739532.762
1599403076000,Esper (sample),NO2_Avg(output),0.454,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403076000,Esper (sample),NO2_Good(output),179.039,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403076000,Esper (sample),NO2_Moderate(output),159.792,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403076000,Esper (sample),NO2_Unhealthy(output),778.286,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403076000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),839.273,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403077000,Esper (sample),AirQualityLevel(output),638.684,2.000,49858.000,2.000,11324957.942,22619551.993,22739532.762,11325035.104,22739532.762
1599403077000,Esper (sample),NO2_Avg(output),0.451,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403077000,Esper (sample),NO2_Good(output),177.884,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403077000,Esper (sample),NO2_Moderate(output),158.761,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403077000,Esper (sample),NO2_Unhealthy(output),773.265,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403077000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),833.858,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403078000,Esper (sample),AirQualityLevel(output),634.603,2.000,49858.000,2.000,11324958.847,22619551.993,22739532.762,11325036.012,22739532.762
1599403078000,Esper (sample),NO2_Avg(output),0.448,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403078000,Esper (sample),NO2_Good(output),176.744,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403078000,Esper (sample),NO2_Moderate(output),157.744,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403078000,Esper (sample),NO2_Unhealthy(output),768.308,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403078000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),828.513,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403079000,Esper (sample),AirQualityLevel(output),630.573,2.000,49858.000,2.000,11324959.752,22619551.993,22739532.762,11325036.919,22739532.762
1599403079000,Esper (sample),NO2_Avg(output),0.444,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403079000,Esper (sample),NO2_Good(output),175.618,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403079000,Esper (sample),NO2_Moderate(output),156.739,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403079000,Esper (sample),NO2_Unhealthy(output),763.414,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403079000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),823.236,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403080000,Esper (sample),AirQualityLevel(output),626.595,2.000,49858.000,2.000,11324960.657,22619551.993,22739532.762,11325037.826,22739532.762
1599403080000,Esper (sample),NO2_Avg(output),0.441,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403080000,Esper (sample),NO2_Good(output),174.506,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403080000,Esper (sample),NO2_Moderate(output),155.747,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403080000,Esper (sample),NO2_Unhealthy(output),758.582,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403080000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),818.025,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403081000,Esper (sample),AirQualityLevel(output),622.667,2.000,49858.000,2.000,11324961.563,22619551.993,22739532.762,11325038.733,22739532.762
1599403081000,Esper (sample),NO2_Avg(output),0.438,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403081000,Esper (sample),NO2_Good(output),173.409,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403081000,Esper (sample),NO2_Moderate(output),154.767,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403081000,Esper (sample),NO2_Unhealthy(output),753.811,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403081000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),812.881,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403082000,Esper (sample),AirQualityLevel(output),618.788,2.000,49858.000,2.000,11324962.468,22619551.993,22739532.762,11325039.640,22739532.762
1599403082000,Esper (sample),NO2_Avg(output),0.435,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403082000,Esper (sample),NO2_Good(output),172.325,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403082000,Esper (sample),NO2_Moderate(output),153.800,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403082000,Esper (sample),NO2_Unhealthy(output),749.100,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403082000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),807.800,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403083000,Esper (sample),AirQualityLevel(output),614.957,2.000,49858.000,2.000,11324963.373,22619551.993,22739532.762,11325040.547,22739532.762
1599403083000,Esper (sample),NO2_Avg(output),0.432,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403083000,Esper (sample),NO2_Good(output),171.255,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403083000,Esper (sample),NO2_Moderate(output),152.845,0.000,8392.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403083000,Esper (sample),NO2_Unhealthy(output),744.447,0.000,41574.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403083000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),802.783,0.000,44492.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403084000,Esper (sample),AirQualityLevel(output),611.173,2.000,49858.000,2.000,11324964.278,22619551.993,22739532.762,11325041.454,22739532.762
1599403084000,Esper (sample),NO2_Avg(output),0.430,0.000,40.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599403084000,Esper (sample),NO2_Good(output),170.198,0.000,9326.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
